AscensionNum	TaxoName	pValue	fdrCorrectedpVal	CohenEffectSize	foldChanges	Log2_FC	Mean0_tolerant	mean1_sensitive	sensitiveSample_1	sensitiveSample_2	sensitiveSample_3	sensitiveSample_4	sensitiveSample_5	sensitiveSample_6	sensitiveSample_7	sensitiveSample_8	sensitiveSample_9	sensitiveSample_10	sensitiveSample_11	sensitiveSample_12	sensitiveSample_13	sensitiveSample_14	sensitiveSample_15	sensitiveSample_16	sensitiveSample_17	sensitiveSample_18	sensitiveSample_19	sensitiveSample_20	sensitiveSample_21	sensitiveSample_22	sensitiveSample_23	sensitiveSample_24	sensitiveSample_25	sensitiveSample_26	sensitiveSample_27	sensitiveSample_28	sensitiveSample_29	sensitiveSample_30	sensitiveSample_31	sensitiveSample_32	sensitiveSample_33	sensitiveSample_34	sensitiveSample_35	sensitiveSample_36	sensitiveSample_37	sensitiveSample_38	tolerantSample_1	tolerantSample_2	tolerantSample_3	tolerantSample_4	tolerantSample_5	tolerantSample_6	tolerantSample_7	tolerantSample_8	tolerantSample_9	tolerantSample_10	tolerantSample_11	tolerantSample_12	tolerantSample_13	tolerantSample_14	tolerantSample_15	tolerantSample_16	tolerantSample_17	tolerantSample_18	tolerantSample_19	tolerantSample_20	tolerantSample_21	tolerantSample_22	tolerantSample_23	tolerantSample_24	tolerantSample_25	tolerantSample_26	tolerantSample_27	tolerantSample_28	tolerantSample_29	tolerantSample_30	tolerantSample_31	tolerantSample_32	tolerantSample_33	tolerantSample_34	tolerantSample_35	tolerantSample_36	tolerantSample_37	tolerantSample_38	tolerantSample_39	tolerantSample_40	tolerantSample_41	tolerantSample_42	tolerantSample_43	tolerantSample_44	tolerantSample_45	tolerantSample_46	tolerantSample_47	tolerantSample_48	tolerantSample_49	tolerantSample_50	tolerantSample_51	tolerantSample_52	tolerantSample_53	tolerantSample_54	tolerantSample_55	tolerantSample_56	tolerantSample_57	tolerantSample_58	tolerantSample_59	tolerantSample_60
ASN238	Coprococcus_eutactus	0.184802839	0.477731007	0.130675423	2.915561196	1.543773604	0.429247333	0.147226316	0	0	0	0	0	0	0	0	0.50575	0.98874	0.00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31226	0.78787	0.5352	2.43804	0	0	0.02608	0	0	0.20471	0.38364	0	0	0.01103	0	0.38372	0	0	0	0	0	0.68311	0	5.95264	0.14092	0	0	0	0	1.64313	0.73989	0.87964	0.30728	0	0	0	0	0.06739	0.59636	0	0	0.85211	0.10296	0	0	0	0	0	0	0	0	0	0	0.56059	0.19689	0	0	4.2288	7.41104	0	0.40899	0	0	0	0	0	0	0	0
ASN239	Dorea_formicigenerans	0.156729114	0.477731007	0.070651569	1.194412984	0.256301753	0.734660167	0.615080526	0.50101	0.86487	0	0.14431	0.99377	0.24771	0.03879	0.82016	2.1543	1.20223	0.01766	0	0	0.00506	1.51409	0.33558	0.09351	0	0	0.04868	0.50487	3.23511	1.9097	0.15652	0.04585	0.82299	1.05749	0.29145	0.7243	1.30774	2.67302	0.33365	0.26578	0	0	1.06286	0	0	0.36853	0.83856	2.70997	0.10728	0.14331	0.66096	2.04404	0.25668	0.83184	0.31349	0.20325	0	0.90925	0.26531	0.11538	0.31972	0.54889	0.39097	2.14022	0.89182	0.20785	1.97444	1.49471	0.71603	1.55278	2.86242	0.01473	0.0994	0.13611	0.19577	0.09088	0.07865	1.43912	3.48135	0.21235	0.32771	0.85007	0.37234	0.18268	0.18426	0.88859	0.157	0	0	0.8795	1.0788	0.1947	0	0.29874	0.55143	0.05417	0.53931	0.11152	0.38596	0.27852	4.02337	0.87116	0.64306	1.4274	1.16326
ASN240	Dorea_longicatena	0.415983549	0.628316216	0.144058554	0.70165447	-0.511167344	1.917755167	2.733190263	1.30564	0	2.16132	0.41949	2.78678	0.76443	0.03513	3.06552	8.12786	3.83958	1.5251	0.04586	0.29117	4.35236	5.06809	0	0	1.15677	4.33921	0.66695	0.23348	6.04759	4.98657	0.55694	0.3287	1.21425	1.74434	1.05706	1.39447	6.29497	6.3911	1.67987	0.83734	11.06218	15.79169	3.54219	0.18339	0.56384	0.72882	3.62338	3.84718	0	0.91467	1.13282	14.33456	0	1.6077	1.6361	0.59362	0.58272	4.29095	1.07522	0.91215	0.96375	1.12443	2.73217	2.61666	3.42025	0.47583	1.51561	2.73426	2.22911	0.76919	0	0	0	0.66107	0.96575	0.4337	0.06083	4.14866	8.67064	0	0	1.93459	1.4928	0.43805	0.61712	4.25408	0.60157	0.36702	0.45981	5.27216	6.70725	1.64917	0.48714	1.63243	3.32999	1.44941	2.17686	0.20724	1.23815	0.47674	2.49406	0.32298	2.50107	2.95359	3.20023
ASN241	Dorea_sp_CAG_317	0.470471849	0.659967455	0.159033417	0.122783751	-3.025808443	0.0049825	0.040579474	0	1.01908	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41353	0.10591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0.11453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01135	0	0	0	0	0	0	0	0	0	0	0.10324	0.06983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN242	Dorea_sp_D27	0.754598212	0.853943075	0.07881666	22.47392739	4.490180357	0.001792	7.97E-05	0	0	0	0	0	0	0	0	0	0	0	0.00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10752	0	0	0
ASN243	Eisenbergiella_massiliensis	0.085920671	0.408375896	0.014039791	0.869299017	-0.202075581	0.008061833	0.009273947	0.04937	0.2657	0	0	0	0	0	0	0	0.00298	0	0	0	0	0	0.02724	0.00395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00317	0	0	0	0	0	0	0.17378	0	0	0.28884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN244	Eisenbergiella_tayi	0.492224526	0.681022975	0.048772145	0.693820035	-0.527366595	0.017081667	0.024619737	0.01614	0.01054	0.00282	0	0	0	0	0	0	0.04799	0	0	0.06727	0	0.00344	0	0	0.00153	0.02006	0	0	0	0	0	0	0.05149	0	0	0	0	0	0.68734	0	0	0	0	0	0.02693	0.21023	0	0	0.00477	0.21609	0	0	0	0	0	0	0.06186	0.0529	0	0.03814	0.00636	0.02907	0.02452	0	0	0.00746	0	0.05323	0.01724	0	0	0.00163	0.02959	0	0.0049	0	0	0.00114	0	0	0	0	0	0	0	0	0.0359	0	0.16625	0	0	0	0	0	0	0	0	0	0	0.03234	0.01196	0	0.01932	0	0
ASN245	Fusicatenibacter_saccharivorans	0.431011728	0.633195411	0.087577613	0.842853021	-0.246647022	2.079414667	2.467114211	5.63602	6.05135	1.21683	0.07446	2.2579	1.00942	0.0413	7.21395	2.44942	0.44811	2.42618	0.00933	1.17493	3.79274	1.62154	2.32954	0.30615	2.09529	4.61588	0.77522	0.2936	5.7351	4.8059	0.35385	0.77769	8.69828	4.21381	2.34423	3.98593	0.89794	0.46315	1.06661	0.47167	3.84123	4.20633	2.39897	0.01761	3.63288	0.55405	1.21263	1.34325	0.50648	0.83381	2.7223	2.25577	3.62099	3.07231	5.07833	2.2242	0.68789	2.3778	1.91741	0.82003	2.60087	1.19396	5.31857	0.87851	8.12363	2.02374	1.41354	0.49261	0.22026	0.94206	0	0.39431	0.67956	0.92015	0.31507	0.86976	0.28174	1.02295	0.6756	6.13125	3.79725	2.94508	1.01464	0.63274	2.13011	5.40067	0.99161	0.53491	0.89827	0.52168	1.41018	1.08663	0.25144	2.16449	4.69259	0.10713	4.33649	0.66215	3.05818	0.16173	3.05148	0.02817	2.60795	11.08969	7.46423
ASN246	Clostridium_aldenense	0.135835891	0.477731007	0.205259483	0.09764864	-3.356256245	7.65E-05	0.000783421	0	0	0	0	0.00722	0	0	0	0	0	0	0	0.01261	0.00155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068	0.00391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN247	Clostridium_asparagiforme	0.208912382	0.477731007	0.130256512	0	#NUM!	0	0.000822632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN248	Clostridium_bolteae	0.751784031	0.853943075	0.064212167	1.824091364	0.867177993	0.011979	0.006567105	0	0.00198	0.01568	0	0	0	0.00668	0	0	0	0	0	0.07694	0.00238	0	0.01768	0	0.02945	0.04208	0	0.00879	0	0	0	0	0.02403	0	0	0	0	0	0	0	0	0	0	0.01308	0.01078	0.01226	0	0	0	0.03803	0.00843	0	0	0	0.39948	0	0	0	0.00257	0.00571	0	0	0.01151	0	0	0	0	0.01075	0.01624	0	0	0.04859	0.04743	0	0	0	0.00233	0.06712	0	0	0	0	0	0.02114	0.01589	0	0	0	0.00913	0	0	0	0	0	0.00213	0	0	0	0	0	0	0	0	0	0
ASN249	Clostridium_citroniae	0.385680909	0.628316216	0.14993368	0.336670964	-1.570588793	0.0006185	0.001837105	0.01193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0.03029	0	0	0	0	0.01373	0	0	0	0	0	0.01274	0	0	0	0	0	0	0	0	0	0	0	0.00793	0	0	0	0	0	0	0	0.0106	0	0	0	0	0	0	0	0	0	0	0	0	0.00902	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0.00626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN250	Clostridium_clostridioforme	0.027884727	0.25502834	0.152157447	0	#NUM!	0	0.001024211	0	0	0	0	0	0	0	0	0	0	0	0.03308	0	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN251	Clostridium_hylemonae	0.545700983	0.734877324	0.06359001	2.083276256	1.058854163	0.000640333	0.000307368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0.0107	0	0	0	0.02041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0.00172	0.01208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151	0	0	0	0
ASN252	Clostridium_lavalense	0.074069604	0.360531564	0.175707874	0	#NUM!	0	8.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0.00106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN253	Clostridium_saccharolyticum	0.010703922	0.144093832	0.149174028	0	#NUM!	0	0.051014474	0	0	0	0	0	0	0	0	0	0	0	1.67813	0.00967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24099	0.00976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN254	Clostridium_scindens	0.437061761	0.635433069	0.006602832	1.057022781	0.08000647	0.0093655	0.008860263	0	0.07979	0.01541	0	0	0	0	0	0	0	0.002	0.00749	0.00271	0	0	0.02994	0.01048	0.01395	0.14809	0	0	0	0	0	0	0	0.00149	0	0	0	0	0	0	0	0.00866	0	0.00502	0.01166	0.00189	0.0112	0	0	0	0	0	0.0407	0	0.0013	0	0	0	0	0	0	0.01264	0.05444	0	0	0	0.01357	0	0.03412	0	0	0.33654	0	0	0	0	0	0	0	0.00093	0.01711	0	0	0.00208	0.00396	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132	0.01145	0.0068	0	0	0	0
ASN255	Clostridium_symbiosum	0.355639875	0.627417072	0.23677121	0.242003304	-2.046901352	0.0080575	0.033295	0	0.09696	0	0	0	0	0	0	0	0	0	0.00512	0.06333	0.37119	0	0.21913	0.09135	0	0	0.01888	0.01572	0	0	0	0	0.25689	0.06374	0	0	0	0	0.00513	0	0	0	0	0	0.05777	0.03648	0	0	0.01565	0.00363	0.08868	0	0	0.00719	0.06067	0	0	0	0.00171	0	0.04848	0	0	0	0	0	0	0	0	0	0	0.04344	0.06743	0	0	0	0.01942	0	0	0	0	0.00228	0	0.0419	0	0	0	0.00195	0.02404	0	0	0	0	0	0	0	0	0	0	0.0205	0	0	0	0	0
ASN256	Lachnoclostridium_sp_An118	0.163728864	0.477731007	0.110188399	inf	#VALUE!	0.001670833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0728	0.01279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN257	Lachnoclostridium_sp_An138	0.208912382	0.477731007	0.130256512	0	#NUM!	0	0.000197105	0	0	0	0.00749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN258	Lachnoclostridium_sp_An76	0.426135255	0.628316216	0.082495791	inf	#VALUE!	8.67E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN259	Eubacterium_rectale	0.066658557	0.360531564	0.267884424	0.492301803	-1.022385072	2.646004167	5.374760263	0	6.61787	7.73607	0.7105	9.34176	11.84179	0.12013	5.22016	0.05732	0.59329	29.54115	2.49372	1.71694	0	0.00206	4.29927	1.82036	9.97404	9.53951	1.99514	0.5202	15.15747	13.92333	15.52934	3.34895	7.73539	4.90847	3.45909	6.60737	0.20886	0.03714	0.78004	2.5696	9.96712	0.50565	14.90232	0.45947	0	0.63696	4.03784	17.82575	3.11154	0.06087	6.41973	3.50359	1.47625	4.21958	0.08085	1.44025	1.59492	0.7855	1.83948	0.00624	2.43259	5.92324	0.63848	0.05862	0.65773	4.20593	3.44464	4.73853	5.33871	1.75339	0.69688	0	0.49018	0.26326	0.34282	2.44056	1.45197	3.56802	0.32743	9.05981	4.8014	3.40862	3.47745	0.3624	18.52654	2.07693	1.46602	1.85439	1.90556	0.1765	0.14502	0.71437	1.21918	0	0.0046	0.97245	11.54608	0.25925	7.54613	0.1016	0.11277	0	2.34716	0.35801	0.50568
ASN260	Lachnospiraceae_bacterium_oral_taxon_096	0.754598212	0.853943075	0.050662033	2.698041349	1.431912459	0.0006525	0.000241842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN261	Lachnospira_pectinoschiza	0.176138102	0.477731007	0.072436829	0.606512517	-0.721390674	0.123062667	0.202902105	0	0	0.35471	0.02279	0.20909	0.05605	0	0	0	0.0451	0.40018	0	0.28578	0	0	0	0	0.28745	0.05965	0.32362	2.45633	0.16195	0.23514	1.04478	0.78792	0	0	0.01512	0	0	0	0.22774	0.06711	0	0.01408	0.00192	0	0.65377	0.11283	0	0.05945	0.09125	0	0.10781	0.05412	0.07318	0	0	0	0	0.09642	0.06905	0.14064	0	0.0373	0	0	0	0.02664	0.01818	0	0	0.11576	0	0.01668	0.04609	0	0	0.04764	4.68066	0.00354	0.06658	0.1008	0.06373	0.00233	0.87956	0	0	0	0	0	0	0.01635	0.07844	0.2247	0	0.04425	0.04119	0	0	0	0.06735	0	0	0	0.00124	0	0
ASN262	Oribacterium_parvum	0.208912382	0.477731007	0.130256512	0	#NUM!	0	0.000513421	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN263	Oribacterium_sinus	0.208912382	0.477731007	0.130256512	0	#NUM!	0	0.000165263	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN264	Roseburia_faecis	0.176906324	0.477731007	0.035718666	1.141837288	0.191357081	1.109445167	0.971631579	0.19944	0	0.86504	2.54468	0.03736	0	0.41055	0.88547	0	0	3.79629	0	11.09825	0.11353	2.37653	0	0	2.83647	2.54626	0.99111	1.40713	0.33162	0.12671	2.84553	0.39835	0.17918	0.73874	0.01905	0.31291	0	0	0	0	0	0.16178	0.25654	0	1.44348	0.05487	0	0.2932	1.51647	0.96344	0.12703	0.2001	0.00548	1.5921	0.02571	1.29735	0.09088	0.57531	0.1193	4.03732	0.21073	0	0.53309	3.47687	4.22846	0.63277	0	0	0	0.37439	0	4.65302	0.05731	2.33208	12.6798	0.7976	1.82746	0.30102	0.29313	0	1.4675	1.38801	1.73119	0.66334	0.2174	2.98861	1.5254	0.34601	0.38977	0.1598	0.09355	2.10712	0	2.17453	1.27219	0.60628	0	0.49509	0	0.01704	0.02322	0.26307	0.82762	1.38446	3.12922
ASN265	Roseburia_hominis	0.004109259	0.098076978	0.267059645	3.89944501	1.963268807	1.107420833	0.283994474	0.02986	1.88432	0.83757	0	0.50033	0	0.01519	0.44958	0	0.02944	0.15911	0.01988	0.12904	0	0.1828	0.32819	0.71457	0.27731	0.47587	0.40981	0.0161	0.31617	0.09273	1.32631	0.04851	0.27161	0.0728	0.22712	0.45267	0	0.05887	0.03217	0.00059	0.18158	0.75906	0.05536	0.43727	0	1.75891	0.29127	1.292	0.3949	0.23718	0.67353	2.66042	1.04401	0.25531	0.15713	0.5099	0.09008	0.4714	1.31766	0.93909	0.05946	0	0.36277	0	0.43005	0.60765	0.66488	2.03058	0.56222	0.27456	0	0.01573	0.20848	0.69839	0.92336	0.01108	5.59695	0.71989	1.67823	0.01397	0.12853	0.50241	4.52084	0.13729	0.70279	2.71924	1.16045	0.22256	0.20824	5.50268	1.08109	2.17542	0.34235	4.87753	1.35474	0	0.00191	0	0	0	11.30636	1.99586	0	0.33999	0.21393
ASN266	Roseburia_intestinalis	0.326473756	0.589298441	0.034354377	1.11939447	0.162718526	0.513825333	0.459020789	0	0.08688	1.10436	0.01418	1.16647	0.44211	0.40903	0	0	0.20691	1.25651	0	0.13073	0	0	0	0	0.27146	0.57358	0.30709	2.14633	0.75225	0.47286	0.04551	0.05799	0.5339	1.98796	1.17433	0	0	0	0.15106	0.30178	0	3.81623	0.03328	0	0	0.25892	0.56992	0	0.22011	0.11464	1.09006	0.82142	1.11059	0.03167	0.69232	0.14416	0	0.20538	0.87922	0.90034	0	0.57313	0.35744	0	0.96653	0	0.40364	0.77797	0.67012	0	0	0	0.03255	0.21322	4.07087	0.14968	0.88595	0.157	0.25241	0.85729	0.39229	0.02203	0.32768	0.49227	2.88774	0.45911	0.04738	0.03098	0.00651	0.10366	0.28131	0.61904	2.92079	0	0.66018	0	0	0	0.43679	0.14967	0.44108	0	0	0.10146	3.043
ASN267	Roseburia_inulinivorans	0.048730488	0.360531564	0.23589963	2.952017825	1.561701433	0.994928667	0.337033421	0.18461	0.23447	1.17384	0.4891	0.35248	0.00915	0.02665	0.06464	0	0.05401	2.12642	0	0	0	0.69031	0.1205	0.15414	0.18272	0.26134	0.16083	0.52382	0.59522	0.61796	0.59169	0.16385	1.40453	0	0.37189	0.56637	0	0	0.22632	0.29215	0.1444	0.97334	0.05052	0	0	0.34251	0.16584	2.49194	0.32425	0.14713	4.25293	0.39685	0.04223	1.53354	0.06241	0.26424	0.02183	4.70041	0.0406	0.59525	0.24946	0.00634	0.03773	0.44946	0.97245	0.17453	1.83919	0.7698	1.22312	0.15023	0	1.65276	0.04438	0.73641	2.57719	0.09105	7.99197	0.08985	0.1909	0.01954	0.09332	0.85449	6.6704	0.8035	1.60926	1.82634	0.19909	0.06363	0.05033	0.33672	0.77863	0.49191	2.71518	0.71796	0.6073	0	0.42551	0	0	0.00312	0.02676	0.03846	0.05281	0.46403	6.21865
ASN268	Roseburia_sp_CAG_182	0.556654442	0.742205923	0.113101057	0.312541734	-1.677879249	0.001584833	0.005070789	0	0	0	0	0	0	0	0	0	0	0.05852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00721	0.12696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05877	0.02746	0	0	0	0	0	0	0	0	0	0
ASN269	Roseburia_sp_CAG_309	0.054512828	0.360531564	0.001019021	1.008030945	0.011539927	0.009898333	0.009819474	0	0	0	0.04667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251	0	0	0	0	0.32396	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06473	0	0.10008	0	0	0	0.06994	0	0	0	0	0	0.00433	0	0.14801	0	0	0	0	0	0.01456	0	0	0	0.04473	0	0	0	0	0	0	0	0.01375	0.01414	0	0	0	0	0	0	0	0	0	0.05318	0.01744	0.01509	0	0	0.02318	0.01074	0	0	0	0	0	0	0	0	0	0
ASN270	Roseburia_sp_CAG_471	0.829298429	0.898221355	0.011350192	0.926889957	-0.109530027	0.141987833	0.153187368	0	0	0.42166	0	0.09078	0.16603	0	0	1.52152	0.08693	0.06505	0	0	0	0	0	0	0.25092	1.48913	0	0	0.16142	0.08254	0.1208	0.04577	0.01757	0.01389	0.02213	0	0.07257	0.96079	0.03586	0.03459	0.0148	0.09962	0.04675	0	0	0.84093	0.08142	4.18453	0.00394	0	0.01631	0.14522	0	0.03825	0.01348	0.00448	0.00142	0.1067	0.03978	0.14841	0.00596	0.03866	0	0.10633	0.03024	0.00423	0.19658	0.03212	0.01701	0.70767	0	0	0.01195	0.00548	0	0.00461	0	0.15418	0.07499	0	0	0.05335	0.00359	0.02431	0.03526	0.01411	0	0	0.00642	0.0507	0.04634	0.01765	0	0.08009	1.00181	0	0.01246	0	0.03866	0	0	0	0.03959	0.01122	0.06883
ASN271	Sellimonas_intestinalis	0.132912936	0.477731007	0.077986764	2.219625556	1.150316319	0.129901833	0.058524211	0.02664	0.08938	0.03516	0	0	0	0	0.52188	0	0.01423	0.02256	0.22687	0.09825	0.11615	0.00136	0.02745	0	0.03082	0.35708	0	0	0	0	0	0	0.01408	0.0447	0.10755	0.15056	0	0	0.00288	0	0.09371	0	0	0.01028	0.23233	0.0076	0	0	0.12667	0	0.01568	0	0.54302	0	0.07899	0	0.05681	0	0	0	0	0.00346	4.36369	0.00528	0	0	0.36887	0	0	0	0	0.16114	0.14631	0	0	0	0	0	0	0.18034	0.27192	0	0	0	0.02121	0	0	0.04926	0.13948	0	0	0	0	0	0	0	0	0	0.00327	1.01081	0.23534	0.0027	0.00226	0	0
ASN272	Tyzzerella_nexilis	0.10826328	0.475417013	0.13338176	5.411805556	2.436110005	0.005195333	0.00096	0	0.00462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386	0	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0	0.04033	0	0	0.00226	0	0.00167	0.01957	0	0	0	0	0.12946	0	0	0	0.00123	0	0	0	0	0	0	0.00408	0.02274	0.00382	0	0	0	0	0	0	0.07388	0	0	0.00534	0	0	0	0	0	0.00734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN273	Oscillibacter_sp_57_20	0.319681944	0.58774197	0.077372056	1.385264474	0.470161442	0.212002333	0.153041053	0	0.21843	0.3234	0	0.01455	0.25369	0	0	0	0.28466	0.00487	0	0	0	0	0.4653	0.33483	0.1084	0	0.02859	0.68796	0	0.02425	0.30241	2.02275	0	0	0.02603	0.05719	0	0.19013	0.01234	0.44812	0	0	0.00766	0	0	0.01176	0.53182	0.03017	0	0.24127	0	0.08896	0	0.54913	0.28563	0.58328	0	0.01143	0.17725	0.91281	0.10301	0	0	0.01454	0.10665	0.1881	0.11247	0.24418	0.39605	0	0	0	0	0.41423	0.40361	0	0	0	0	0	0	0.08841	1.48081	0.55543	0.56176	0.25327	2.17279	0	0	0.03564	0.03137	0.06631	0	1.32823	0.1081	0	0.20066	0	0	0	0	0.08663	0.18465	0.12917	0.03056
